 SPORT IN GESCHLOSSENEN RÄUMEN wird in Gruppen von maximal zehn Menschen und mit Testpflicht für Erwachsene erlaubt. WETTKÄMPFE in kontaktarmen Sportarten sind wieder möglich, im PROFISPORT auch mit einer begrenzten Zahl von Zuschauern. HOCHSCHULEN dürfen ihre Bibliotheken öffnen und wieder Präsenzveranstaltungen in Kleingruppen anbieten. Auch die Mensen öffnen. Ab dem 9. Juni kehren die SCHULEN für die beiden Wochen bis zu den Sommerferien in den Regelunterricht zurück. Bis dahin gibt es weiterhin wenige Stunden Unterricht in kleinen Gruppen. Das Berliner Verwaltungsgericht hatte am Montag den Eilanträgen zweier Grundschüler gegen das Wechselmodell stattgegeben. Ab dem 11. Juni können HOTELS wieder Touristen aufnehmen. Erlaubt ist dabei die komplette Belegung der Hotels. Der Termin ist mit Brandenburg abgestimmt.;[(237, 364), (1, 116), (117, 236)]
 Wegen des Wiederanstiegs der Corona-Neuinfektionen in Berlin sollen ab Samstag Besuchsregeln für die Krankenhäuser in der Stadt gelten. Eine entsprechende Verordnung hat die Senatsgesundheitsverwaltung erlassen. Einmal am Tag sollen Patienten demnach von einer Person Besuch bekommen können – für eine Stunde. Menschen mit Symptomen, die auf Covid-19 hinweisen, dürfen laut der Verordnung allerdings nicht zu Besuch in Kliniken kommen. Für den Besuch bei Schwerstkranken und Sterbenden sind keine Einschränkungen vorgesehen. Auch Seelsorge ist laut dem Papier weiter möglich. Für Geburten gilt künftig, dass sich die Frauen einen Menschen aussuchen dürfen, der sie begleitet. Die Verordnung soll laut Gesundheitsverwaltung am Freitag im Gesetz- und Verordnungsblatt des Landes veröffentlicht werden und am Samstag in Kraft treten. Beim Vivantes gilt schon ein Besuchsverbot Manche Krankenhäuser hatten angesichts der Zunahme bei den Corona-Infektionen zuletzt bereits eigene Regelungen bekanntgegeben. In den Häusern des Krankenhauskonzerns Vivantes gilt bereits seit Montag ein Besuchsverbot – Ausnahmen bei Kindern und Schwerstkranken sollen aber möglich sein. In mehreren Krankenhäusern in Deutschland hatte es größere Coronavirus-Ausbrüche gegeben. Menschen mit Vorerkrankungen und ältere Menschen zählen zu den Risikogruppen für schwere Verläufe. Bereits im März war das Besuchsrecht in Krankenhäusern und Pflegeheimen der Hauptstadt stark eingeschränkt worden.;[(526, 576), (1353, 1467), (213, 310), (577, 676), (437, 525), (1003, 1093), (311, 436), (1, 136)]
 Endlich geht's wieder los! Nach monatelanger Schließung können Berliner Gastronomen am Freitag die Außenbereiche öffnen. Eine Bedingung für Gäste: ein aktueller negativer Corona-Test. Puuuh, ist das kompliziert, denkt sich vielleicht manch einer – und fragt sich: geht das auch anders? Ja, geht. Die Testpflicht für Kunden entfällt, wenn man genesen oder geimpft ist. Zu diesem Zeitpunkt müsste man noch genug Antikörper gegen Corona haben. Nachweis über Impfung Die Testpflicht entfällt auch, wenn Kunden alle notwendigen Impfdosen für den vollständigen Impfschutz erhalten haben und die Verabreichung der letzten Dosis 14 Tage zurückliegt. Ein entsprechender Nachweis (Impfausweis) ist durch den Kunden vorzulegen. Was auch noch gilt An einem Tisch dürfen nicht mehr als fünf Personen aus maximal zwei Haushalten gemeinsam sitzen – Kinder unter 14 Jahren sowie geimpfte und genesene Personen werden hierbei nicht mitgezählt. Mitarbeiter und Gäste, die sich nicht an ihrem Sitzplatz befinden, müssen eine medizinische Gesichtsmaske tragen. Der Verzehr von Speisen und Getränken ist nur am Tisch zulässig. In der Zeit von 23 bis 5 Uhr ist der Ausschank, die Abgabe und der Verkauf von alkoholischen Getränken verboten. Wirte sind dazu verpflichtet, ein Schutz- und Hygienekonzept zu erstellen, welches unter anderem die Regulierung der Gästeanzahl, die Kontaktnachverfolgung sowie die Einhaltung der Abstands- und Kontaktregeln sicherstellt.. Bevor man am Tisch Platz nimmt, muss man zum Check-In einen aufgeklebten QR-Code mit einer App (beispielsweise Luca) scannen – die Voraussetzung der digitalen Kontakt-Nachverfolgung durch die Gesundheitsämter.;[(737, 927), (1444, 1653), (1042, 1106), (464, 717), (297, 368), (1107, 1219), (928, 1041), (28, 184), (1220, 1442)]
 Ab kommender Woche gelten strengere Corona-Regeln: Nur noch zwei Haushalte dürfen sich dann treffen. Doch darf die Polizei bei mir Zuhause kontrollieren, ob diese Regeln eingehalten werden? Restaurants, Bars, Theater, Kinos müssen im November schließen. Und nur zwei Haushalte dürfen sich dann (ab 2. November) noch treffen, maximal zehn Personen. So lauten einige der Maßnahmen, die Bund und Länder beschlossen haben, um die Verbreitung von Corona einzudämmen und auf die steigenden Fallzahlen zu reagieren. Einfach klingeln und kontrollieren? Einige befürchten, dass sich Menschen vermehrt Zuhause treffen und sich manche über die Corona-Regeln hinwegsetzen. Darf die Polizei in privaten Wohnungen kontrollieren, ob die Regeln eingehalten werden?;[(1, 101), (191, 254), (255, 348)]
 Corona-Regeln für Besuch im Krankenhaus Wegen des erneuten Anstiegs der Corona-Neuinfektionen, gelten ab Samstag in Krankenhäusern neue Besuchsregeln. Einmal am Tag sollen Patienten von einer Person Besuch bekommen können – für eine Stunde. Menschen mit Symptomen, die auf Covid-19 hinweisen, dürfen laut der Verordnung allerdings nicht zu Besuch kommen. Für den Besuch bei Schwerstkranken und Sterbenden sind keine Einschränkungen vorgesehen. Auch Seelsorge ist weiter möglich.;[(152, 241), (356, 479), (242, 355), (41, 151)]
 Berlin - Der Bund will mit drastischen Kontaktbeschränkungen noch vor Weihnachten die massiv steigenden Corona-Infektionszahlen in den Griff bekommen. Bundesweit werden ab 2. November bis Ende des Monats Freizeiteinrichtungen und Gastronomie geschlossen, Unterhaltungsveranstaltungen verboten und Kontakte in der Öffentlichkeit sowie Feiern auf Plätzen und in Wohnungen müssen eingeschränkt werden. Das verkündete Kanzlerin Merkel nach ihrer Video-Konferenz mit den Ministerpräsidenten an diesem Mittwoch (28.10.). Corona-Regeln: Diese Maßnahmen gelten ab Montag, den 2. November 2020 Die Maßnahmen im Einzelnen: Öffentlichkeit, Feiern: Nur noch Angehörige des eigenen und eines weiteren Hausstandes dürfen sich gemeinsam in der Öffentlichkeit aufhalten dürfen. Verstöße gegen diese Kontaktbeschränkungen werden von den Ordnungsbehörden sanktioniert. Gruppen feiernder Menschen auf öffentlichen Plätzen, in Wohnungen sowie privaten Einrichtungen seien angesichts der ernsten Lage inakzeptabel. Schulen und Kindergärten: Diese Einrichtungen bleiben geöffnet. Die Länder sollten aber weitere Schutzmaßnahmen einführen. Einzelhandel: Einzelhandelsgeschäfte bleiben unter Auflagen zur Hygiene, zur Steuerung des Zutritts und zur Vermeidung von Warteschlangen insgesamt ebenfalls geöffnet. Es müsse aber sichergestellt werden, dass sich in den Geschäften nicht mehr als ein Kunde pro 10 Quadratmeter aufhalte. Unterhaltungsveranstaltungen: Theater, Opern oder Konzerthäuser müssen schließen. Dies gilt auch für Messen, Kinos, Freizeitparks, Spielhallen, Spielbanken und Wettannahmeeinrichtungen. Auch Bordelle und andere Prostitutionsstätten sollen geschlossen werden. Sport: Freizeit- und Amateursportbetriebe müssen auf und in allen öffentlichen und privaten Sportanlagen geschlossen werden, ebenso Schwimm- und Spaßbäder sowie Fitnessstudios. Bei Spielen des Profi-Fußballs dürfen keine Zuschauer in die Stadien. Gastronomie und Hotels: Bars, Clubs, Diskotheken, Kneipen und ähnliche Einrichtungen müssen geschlossen werden. Ausgenommen sind die Lieferung und Abholung von Speisen für den Verzehr zu Hause. Touristische Übernachtungsangebote im Inland sind untersagt, Hotels und Pensionen dürfen keine Touristen aufnehmen.;[(1592, 1664), (1936, 2105), (1842, 1911), (152, 399), (1132, 1405), (1672, 1841), (638, 762), (995, 1058), (1436, 1591), (2106, 2220)]
 Angebote sollten nur noch für notwendige Zwecke gemacht werden. Die Bürger werden aufgefordert, generell auf private Reisen und auf Verwandtenbesuche zu verzichten. Körperpflege: Kosmetikstudios, Massagepraxen oder Tattoostudios müssen schließen, medizinisch notwendige Behandlungen wie Physiotherapien sollen aber möglich sein. Friseursalons bleiben – anders als im Frühjahr – aber unter den bestehenden Hygienevorgaben geöffnet. Wirtschaft: Industrie, Handwerk und Mittelstand soll sicheres Arbeiten umfassend ermöglicht werden, heißt es im Entwurf. Die Arbeitgeber müssten ihre Mitarbeiter vor Infektionen schützen. Wo immer umsetzbar soll Heimarbeit ermöglicht werden. Hilfe für Unternehmen: Der Bund will Hilfen verlängern und die Konditionen etwa für die Kultur- und Veranstaltungswirtschaft verbessern. Außerdem soll der Schnellkredit der staatseigenen KfW Bankengruppe für Unternehmen mit weniger als zehn Beschäftigten geöffnet und angepasst werden. Risikogruppen: Für Kranke, Pflegebedürftige, Senioren und Behinderte werde es zügig und prioritär Corona-Schnelltests geben. Der besondere Schutz in diesem Bereich dürfe aber nicht zu einer vollständigen sozialen Isolation führen. Kontrollen: Zur Einhaltung der Maßnahmen werde flächendeckend die Kontrollen verstärkt. Zudem sollen Bund und Länder Bürgerinnen und Bürger verstärkt über die Corona-Maßnahmen informieren „und durch möglichst einheitliche Maßnahmen die Übersichtlichkeit erhöhen“, heißt es in dem Papier. Empfohlener redaktioneller Inhalt An dieser Stelle finden Sie einen relevanten Inhalt der externen Plattform Glomex, der den Artikel ergänzt. Sie können ihn sich einfach mit einem Klick anzeigen lassen und auch wieder ausblenden. Dabei können personenbezogene Daten an Drittplattformen übermittelt werden, auch an Drittstaaten außerhalb des EWR ohne angemessenes Datenschutzniveau. Klicken Sie nur, wenn Sie damit einverstanden sind. Mehr dazu in unserer Datenschutzerklärung Nach Ablauf von zwei Wochen sollen Kanzlerin und Länderchefs die erreichten Ziele beurteilen und notwendige Anpassungen vornehmen. Verschärfte Corona-Regeln im November sollen Weihnachten für Familien retten „Familien und Freunde sollen sich auch unter Corona-Bedingungen in der Weihnachtszeit treffen können.;[(330, 431), (180, 329)]
 In der neuen Corona-Verordnung des Landes Berlin, die am heutigen Siebenschläfertag in Kraft tritt, steht ein Satz, der es in sich hat: „In geschlossenen Räumen darf nicht gemeinsam gesungen werden.“ So formuliert, bedeutet das: Chorproben, Ensembleproben an Opernhäusern, schon Duette wären nicht mehr möglich, sogar beim Einzelunterricht im Gesang müsste der Lehrer den Mund halten. Die Reaktion der singenden Bürger Berlins fiel so geharnischt aus, dass der Kultursenator Klaus Lederer sich per Twitter über „viele unsachliche Mails“ beschwerte. Der Deutsche Chorverband warf dem Politiker in einem offenen Brief die „Auslöschung von Kulturgut“ vor und machte ihn für das „Sterben des Nachwuchses“ verantwortlich. Lederer bat in seinem Antwortbrief zu Recht um verbale Abrüstung, bekräftigte aber auch die Grundsätzlichkeit des Singverbots: „Ich weiß, dass andere Bundesländer anders entschieden haben, und ich bin von diesen Entscheidungen, insbesondere in Ländern, die Berlin gern der Laschheit schelten, überrascht. Ich halte sie für gefährlich.“ Berlins Opernintendanten waren von der neuen Verordnung ebenso überrascht wie die Leitung der Rundfunkorchester und-chöre GmbH (ROC). Für die ROC ist die neue Verordnung in ihrer jetzigen Form nicht hinnehmbar. Doch anders als Münchens Opernintendant Nikolaus Bachler, der das Bayerische Kunstministerium wegen ähnlich strenger Arbeitsbeschränkungen als „Gesundheitsministerium“ beschimpfte, das Kunst verhindere, setzt man in Berlin auf Diplomatie. Anselm Rose, Geschäftsführer der ROC, ist bereits am Verhandeln: „Wir müssen zu einer differenzierteren Lösung kommen. Berufs-Chöre und Laien-Chöre können nicht gleichbehandelt werden, weil es jeweils andere Richtlinien und andere Möglichkeiten im Arbeitsschutz gibt.“ Allerdings scheint im Senat die rechte Hand nicht zu wissen, was die linke tut. Denn der aktuelle „Musterhygieneplan Corona für die Berliner Schulen“ erlaubt wieder Chorproben, „sofern der Probenraum groß genug ist, dass zwischen allen Sängerinnen und Sängern ein Mindestabstand von zwei Metern eingehalten werden kann“. Es gibt ja medizinische Studien der Berliner Charité und der Universität Freiburg, die das Singen bei diesen Abständen, welche die Richtlinien der Verwaltungs-Berufsgenossenschaft unterschreiten, empfehlen.;[(1853, 2093), (138, 199)]
 Berlin: Die maximal erlaubte Teilnehmerzahl bei Messen, Tagungen und gewerblichen Freizeitangeboten im Innenbereich liegt bei 1000. Draußen dürfen bei solchen Veranstaltungen bis zu 5000 Menschen zusammenkommen.;[(9, 212)]
 Berlin: An privaten Feiern in geschlossenen Räumen dürfen nur noch maximal 10 Personen teilnehmen. Nachts dürfen sich im öffentlichen Raum im Freien von 23.00 Uhr bis 06.00 Uhr nur noch maximal fünf Personen oder Angehörige von zwei Haushalten versammeln.;[(9, 99), (100, 256)]
 Berlin: Im Freien dürfen sich von 23.00 Uhr bis 6.00 Uhr nur noch fünf Personen oder Menschen aus zwei Haushalten versammeln.;[(9, 126)]
" Berlin geht bei den Corona-Regeln eigene Wege. Statt Notbremse werden nun FFP2-Masken und Tests fürs Shopping Pflicht, und es sollen mehr Berliner im Home-Office arbeiten. Die neuen Regeln gelten ab Mittwoch, den 31. März. Die Inzidenz liegt in Berlin seit Tagen über 100. Eigentlich müsste jetzt die Notbremse gezogen werden. Doch Berlin behält die Lockerungen weitgehend bei. Schulen, Kitas, Einzelhandel, Friseure, Nagel- und Kosmetikstudios und Museen bleiben geöffnet. Das Shoppen ist ab Mittwoch sogar ohne Terminvergabe möglich. Allerdings muss ein tagesgültiger negativer Corona-Test vorgezeigt werden. Berlin verfügt dafür über 192 Testmöglichkeiten in 21 Testzentren und 171 zertifizierten Test-To-Go Stationen. Zudem müssen Geschäfte eine digitale Anwesenheitsdokumentation nutzen, zum Beispiel die LucaApp. Von beiden Pflichten ausgenommen sind Geschäfte des täglichen Bedarfs, also Lebensmittelhandel, Drogerien und Apotheken. Zudem entfällt für Dienstleister und Gewerbetreibende die digitale Dokumentationspflicht, der Senat appelliert jedoch dringend, die Möglichkeiten zu nutzen. Die neuen Corona-Regeln gelten ab Mittwoch, den 31. März. FFP2-Masken im öffentlichen Räumen werden verpflichtend Das Tragen von FFP2-Masken wird dann in allen öffentlichen Innenräumen Pflicht. Das gilt auch für öffentliche Verkehrsmittel. Bisher waren auch einfache OP-Masken erlaubt. „Der entscheidende Punkt bleibt, dass es ungeschützte Kontakte in Innenräumen gibt, die zu Ansteckungen führen und zu schwersten Erkrankungen"", begründetet Berlins Regierender Bürgermeister Michael Müller die Entscheidung vom Samstag. An den Kontaktbeschränkungen hat sich indes nichts geändert. Es bleibt dabei, dass sich insgesamt fünf Personen aus zwei Haushalten treffen dürfen, Kinder unter 14 Jahren werden nicht mitgerechnet. Arbeitgeber müssen mehr Home-Office-Arbeitsplätze schaffen Verschärfungen gibt es in der Arbeitswelt. So sind Arbeitgeber verpflichtet, ihren Arbeitnehmern zwei Mal in der Woche einen kostenlosen Corona-Test zu ermöglichen. Eine Pflicht, das Angebot zu nutzen, besteht für die Mitarbeiter jedoch nicht. Daneben müssen Arbeitgeber sicherstellen, dass maximal 50 Prozent aller Bildschirmarbeitsplätze in Büroräumen gleichzeitig besetzt werden.";[(1619, 1816), (1817, 1875), (2120, 2258), (475, 611), (1098, 1155), (1156, 1383), (379, 474), (1919, 2119), (48, 172), (723, 1029)]
 Damit möchte der Senat erreichen, dass mehr Berliner im Home-Office arbeiten. Kultur und Kneipen bleiben dicht Modellprojekte für Öffnungen in Kultur und Sport sind bis auf weiteres abgesagt. Ebenfalls keine Perspektive gibt es für die Gastronomie. Bei Inzidenzen unter 50 hätte immerhin die Außengastronomie am 22. März öffnen dürfen. Aktuell beträgt die 7-Tagesinzidenz in Berlin 143. Restaurants, Kneipen, Bars, Cafés bleibe darum geschlossen, das Abholen von Speisen und Getränken bleibt aber weiterhin erlaubt. Foto: © Adobe Stock/ kristina rütten;[(388, 516)]
 In Berlin stehen wegen der sinkenden Corona-Zahlen und Inzidenz ab Freitag (04.06.2021) weitere Lockerungen der Corona-Maßnahmen an. Wo wird es Öffnungen geben in den Bereichen Einzelhandel, Gastronomie, Tourismus und Friseur? In Berlin sind die Corona-Zahlen deutlich gesunken. Die Sieben-Tage-Inzidenz liegt seit mehreren Tagen stabil unter 50. Die Bundes-Notbremse ist in ganz Berlin wieder außer Kraft. Ab Freitag (04.06.2021) gibt es Lockerungen der Maßnahmen und Corona-Regeln laut Senatsbeschluss. Angesichts der sinkenden Corona-Zahlen wird in Berlin in der aktuellen Senatssitzung an diesem Dienstag (01.06.2021) über mögliche weitere Alltags-Erleichterungen beraten. Es gilt als wahrscheinlich, dass weitere Regeln in den Bereichen Übernachtungen, Gastronomie, Tourismus und Einkaufen gelockert werden. Corona Berlin: Impfpriorisierung aufgehoben - aber der Impfstoff ist noch knapp Für die Corona-Schutzimpfung gilt seit Montag (07.06.2021) keine Beschränkung auf bestimmte Risikogruppen mehr. Jeder ab zwölf Jahre darf sich impfen lassen, wenn er das möchte. Die Impfreihenfolge ist aufgehoben worden. Also einfach Termin buchen und impfen lassen? In den meisten Fällen wird das noch etwas dauern. Denn sowohl die Kassenärztliche Vereinigung Berlin als auch die Gesundheitsverwaltung weisen darauf hin, dass Impfstoffe weiter knapp sind. Immerhin sind den Angaben zufolge rund 130.000 zusätzliche Erstimpfungstermine freigeschaltet worden. Tatsächlich konnten am Montag über die Telefon-Hotline Termine für Impfungen mit Moderna für Anfang Juli und mit Biontech-Pfizer für die zweite Juliwoche gebucht werden. Corona Regeln Berlin: Lockerungen bei Hotels, Restaurants, Kontakten und privaten Feiern wie Hochzeiten laut Senatsbeschluss Nach einem Stufenplan von Mitte Mai könnte etwa in Sport, Kultur und Freizeit mehr erlaubt werden, auch in Handel, Gastronomie und Hotellerie sowie an den Hochschulen. Der Plan sieht Öffnungsschritten am 04.06.2021 und 11.06.2021 vor. Private Treffen sind künftig wieder mit mehr Menschen zugelassen als zuletzt. In geschlossenen Räumen dürfen sich dann bis zu sechs Menschen aus drei Haushalten treffen, draußen bis zu zehn Menschen aus fünf Haushalten.;[(1072, 1114), (280, 407), (894, 1005), (1006, 1071), (1983, 2202)]
 Restaurants in Berlin dürfen von Freitag (04.06.2021) an wieder ihre Innenräume für Gäste öffnen. Dabei gelte eine Testpflicht, sagte Wirtschaftssenatorin Ramona Pop (Grüne). In der Außengastronomie und beim Einkauf ist die Vorlage eines Negativ-Tests dagegen nicht mehr nötig. Auch Veranstaltungen im Freien mit bis zu 500 Teilnehmern sind dann wieder erlaubt. Drinnen sollen es maximal 100 Menschen sein. Bei technischer Belüftung der Räume sollen auch 500 möglich sein. Private Veranstaltungen aus besonderem Anlass wie Trauerfeiern, Hochzeiten und Taufen mit bis zu 50 Personen im Freien und in geschlossenen Räumen, Testpflicht ab 11 Personen. Kinos, Theater, Opern- und Konzerthäuser etc. dürfen wieder öffnen. Regeln wie bei Veranstaltungen Singen in geschlossenen Räumen nach Maßgabe Hygienerahmenkonzept zulässig Ab dem 11.06.2021 können die Hotels in Berlin wieder Touristen aufnehmen. Dabei soll es keine Belegungsgrenzen geben, Hygienekonzepte gelten aber weiter. Der Termin wurde mit Brandenburg abgestimmt. Corona Regeln Berlin: Das gilt laut Verordnung für den Besuch beim Friseur Für die Inanspruchnahme von Dienstleistungen im Bereich der Körperpflege (Friseure, Kosmetikstudios, Massagepraxen, Tattoo-Studios und ähnliche Betriebe wie Sonnenstudios) sind die Kunden dazu verpflichtet, vorab einen Termin zu vereinbaren. Zudem müssen sie ein negatives Corona-Testergebnis, einen Nachweis über eine vollständige Impfung oder einen Genesenennachweis vorlegen. Außerdem müssen Kunden in Innenräumen von Geschäften und Dienstleistungsbetrieben grundsätzlich eine FFP2-Maske oder vergleichbare Maske tragen. Sogenannte OP-Masken sind hier nicht ausreichend. Corona Regeln Berlin: Das gilt für Einkaufen, Fitnessstudio und Sport ab dem 04.06.2021 Gesamter Einzelhandel ohne Testpflicht. Flohmärkte und Kunstmärkte sowie Spezialmärkte dürfen öffnen. Sport im Freien in Gruppen ohne Zahlenbeschränkung, Testpflicht für Erwachsene. Sport in geschlossenen Räumen in Gruppen von maximal 10 Personen, Testpflicht für Erwachsene. Fitnessstudios, Sport- und Tanzstudios mit Personenbegrenzung, Terminbuchung und Testpflicht. Wettkämpfe im Freien in allen Sportarten mit Testpflicht und ohne Zuschauer.;[(823, 976), (279, 362), (1476, 1670), (363, 473), (2035, 2128), (1799, 1860), (1097, 1475), (1759, 1798), (176, 278), (650, 748), (474, 649), (1, 128), (749, 822), (1861, 1940), (1941, 2034), (2129, 2205)]
 Wettkämpfe für Profisport mit Zuschauern, Personenobergrenzen und Testpflicht Corona Regeln Berlin: Schulen kehren noch vor den Sommerferien in den Präsenzunterricht zurück Nach einer Niederlage des Landes Berlin vor dem Verwaltungsgericht kehren die Schulen ab dem 09.06.2021 zum Regelunterricht zurück. Das gilt dann für die beiden letzten Wochen des Schuljahres vor den Sommerferien. Derzeit gibt es wenige Stunden Unterricht pro Tag in kleinen Gruppen. Müller sagte, geplant sei „pandemiebedingter Regelbetrieb (...) in vollen Lerngruppenstärken“. Der Senat akzeptiere die Gerichtsentscheidungen. Die folgenden Maßnahmen gelten weiterhin: Tragen einer medizinischen Mund-Nasen-Bedeckung im Schulgebäude. Auf dem Schulhof wird die Maskenpflicht hingegen aufgehoben. Lüften und Testungen (wie bisher zwei Mal wöchentlich). Die Präsenzpflicht bleibt ausgesetzt. Die ergänzende Förderung und Betreuung (Hortbetreuung) wird ebenfalls wieder ab dem 09.06 2021 angeboten. Corona Regeln Berlin: Diese Maßnahmen gelten in der Schule nach den Sommerferien 2021 Vollständiger Präsenzunterricht in allen Jahrgangsstufen und Schularten. Präsenzpflicht für Schülerinnen und Schüler. Außerunterrichtliche und ergänzende Förderung und Betreuung sowie außerunterrichtliche Ganztagsangebote finden in vollem Umfang statt. Die jeweils gültigen Hygienevorschriften sind einzuhalten. Die Musterhygienepläne werden fortgeschrieben. Die Testpflicht für Schülerinnen und Schüler und pädagogisches Personal wird bis auf Weiteres beibehalten. Für die ersten Unterrichtswochen nach den Sommerferien gelten besondere Infektionsschutzmaßnahmen, um eine erneute Ausbreitung des Coronavirus zu verhindern. Das pädagogische Personal testet sich bereits während der Präsenztage. Schülerinnen und Schüler werden in ihrer ersten Schulwoche sogar dreimal getestet, danach zweimal pro Woche. Es besteht eine Pflicht zur Mund-Nasen-Bedeckung in allen Schulräumen. Die aktuellen Corona-Zahlen für Berlin Die Corona-Zahlen in Berlin sind im Wochenvergleich weiter rückläufig. Binnen sieben Tagen infizierten sich je 100.000 Einwohner 33, 6 Menschen nachweislich mit dem Virus, wie das Robert-Koch-Institut am Dienstag (01.06.2021) mitteilte.;[(79, 173), (826, 863), (1415, 1521), (864, 969), (1309, 1414), (1860, 1930), (1522, 1679), (770, 825), (174, 387), (1129, 1173), (644, 769), (1056, 1128), (1, 78)]
 Berlin. Wegen des Wiederanstiegs der Corona-Neuinfektionen in Berlin sollen ab Samstag Besuchsregeln für die Krankenhäuser in der Stadt gelten. Eine entsprechende Verordnung hat die Senatsgesundheitsverwaltung erlassen. Einmal am Tag sollen Patienten demnach von einer Person Besuch bekommen können - für eine Stunde. Menschen mit Symptomen, die auf Covid-19 hinweisen, dürfen laut der Verordnung allerdings nicht zu Besuch in Kliniken kommen. Für den Besuch bei Schwerstkranken und Sterbenden sind keine Einschränkungen vorgesehen. Auch Seelsorge ist laut dem Papier weiter möglich. Für Geburten gilt künftig, dass sich die Frauen einen Menschen aussuchen dürfen, der sie begleitet. Die Verordnung soll laut Gesundheitsverwaltung am Freitag im Gesetz- und Verordnungsblatt des Landes veröffentlicht werden und am Samstag in Kraft treten. Manche Krankenhäuser hatten angesichts der Zunahme bei den Corona-Infektionen zuletzt bereits eigene Regelungen bekanntgegeben. In den Häusern des Krankenhauskonzerns Vivantes gilt bereits seit Montag ein Besuchsverbot - Ausnahmen bei Kindern und Schwerstkranken sollen aber möglich sein. Alle Nachrichten zum Coronavirus in Berlin, Deutschland und der Welt: Die wichtigsten Fragen und Antworten zum Coronavirus in Berlin haben wir hier für Sie zusammengetragen. In unserem Newsblog berichten wir über die aktuellen Corona-Entwicklungen in Berlin und Brandenburg. Die deutschlandweiten und internationalen Coronavirus-News können Sie hier lesen. Zudem zeigen wir in einer interaktiven Karte, wie sich das Coronavirus in Berlin, Deutschland, Europa und der Welt ausbreitet. Corona-Ausbrüche in mehreren Krankenhäusern in Deutschland In mehreren Krankenhäusern in Deutschland hatte es größere Coronavirus-Ausbrüche gegeben. Menschen mit Vorerkrankungen und ältere Menschen zählen zu den Risikogruppen für schwere Verläufe. Bereits im März war das Besuchsrecht in Krankenhäusern und Pflegeheimen der Hauptstadt stark eingeschränkt worden. Die Krankenhaus-Covid-19-Verordnung im Überblick: Patientinnen und Patienten dürfen einmal am Tag durch eine Person für eine Stunde Besuch empfangen. Personen mit Symptomen, die auf eine Erkrankung mit COVID-19 im Sinne der dafür jeweils aktuellen Kriterien des Robert Koch-Instituts hinweisen, dürfen Patientinnen und Patienten nicht besuchen.;[(534, 584), (1861, 1975), (221, 318), (585, 684), (445, 533), (968, 1128), (319, 444), (2026, 2125), (2126, 2320)]
 Gebärende dürfen sich zur Geburt in einem Krankenhaus durch eine Person eigener Wahl begleiten lassen. Neugeborene und deren Mütter dürfen einmal am Tag durch eine Person für eine Stunde Besuch empfangen. Geschwister des Neugeborenen unter 16 Jahren dürfen die besuchende Person begleiten. Keine Einschränkungen gibt es für den des Besuch Schwerstkranker und Sterbender Besuche durch mit der Seelsorge betrauten Personen und durch Urkundspersonen sind ebenfalls zulässig. Der Leitung des Krankenhauses obliegt mit Genehmigung des Gesundheitsamtes die Möglichkeit weiterer stations- und bereichsbezogener Einschränkungen;[(371, 472), (1, 103), (291, 370), (104, 290)]
 Kontaktbeschränkungen, Maskenpflicht, Maßnahmen für Schulen - auf diese Corona-Regeln hat sich der Berliner Senat verständigt. Wegen der Corona-Pandemie sind in Berlin am Sonntag, 29. November 2020, neue Kontaktbeschränkungen für private Treffen in Kraft getreten. Private Zusammenkünfte mit Freunden, Verwandten und Bekannten sind auf maximal fünf Personen des eigenen und eines weiteren Haushalts beschränkt. Bisher gilt eine Obergrenze von zehn Personen. Kinder bis 12 Jahren sind davon ausgenommen. Hinzu kommt eine Verschärfung der Maskenpflicht: Das Tragen einer Mund-Nasen-Bedeckung ist überall dort Pflicht, wo das Einhalten von Abständen nicht möglich ist, zum Beispiel auf Märkten, auf Parkplätzen, in Warteschlange oder vor Geschäften. Über Weihnachten und Silvester erlaubt der Senat im Gegensatz zu anderen Bundesländern keine Lockerung der Kontaktbeschränkungen, weil die Corona-Zahlen in Berlin mit einer Inzidenz von mehr als 200 Neuinfektionen je 100.000 Einwohner binnen einer Woche höher sind als anderswo. Über die Feiertage dürfen sich maximal fünf Personen zu privaten Zusammenkünften treffen, Kinder im Alter bis 14 Jahren nicht mitgerechnet.;[(412, 458), (553, 747), (459, 503), (266, 411), (128, 265), (1027, 1166)]
